OBJECTID,FID_PA_Tra,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_Leng,FID_PA_Mun,STATEFP10_,COUNTYFP_1,COUSUBFP10,COUSUBNS10,GEOID10_1,NAME10_1,NAMELSAD_1,LSAD10,CLASSFP10,MTFCC10_1,CNECTAFP10,NECTAFP10,NCTADVFP10,FUNCSTAT_1,ALAND10_1,AWATER10_1,INTPTLAT_1,INTPTLON_1,Shape_Le_1,Shape_Le_2,Shape_Area
3977,1401,42,113,960200,42113960200,9602,Census Tract 9602,G5020,S,719735760.000000000000000,2660157.000000000000000,+41.4294085,-076.5786702,195737.634672999993199,1115,42,113,23144,01217070,4211323144,Elkland,Elkland township,44,T1,G4040, , , ,A,99611800.000000000000000,596041.000000000000000,+41.5296396,-076.6515434,59268.682980500001577,44360.698380047680985,100235221.767322331666946
3978,1401,42,113,960200,42113960200,9602,Census Tract 9602,G5020,S,719735760.000000000000000,2660157.000000000000000,+41.4294085,-076.5786702,195737.634672999993199,1116,42,113,26736,01217071,4211326736,Forks,Forks township,44,T1,G4040, , , ,A,112433621.000000000000000,54287.000000000000000,+41.4931225,-076.5480376,71307.488280599995051,53391.851205126942659,112516761.227891728281975
3979,1401,42,113,960200,42113960200,9602,Census Tract 9602,G5020,S,719735760.000000000000000,2660157.000000000000000,+41.4294085,-076.5786702,195737.634672999993199,1117,42,113,26760,01215605,4211326760,Forksville,Forksville borough,21,C5,G4040, , , ,F,4075270.000000000000000,0.000000000000000,+41.4896126,-076.6028409,11247.435937899999772,8427.124257333967762,4076280.441517671570182
3980,1401,42,113,960200,42113960200,9602,Census Tract 9602,G5020,S,719735760.000000000000000,2660157.000000000000000,+41.4294085,-076.5786702,195737.634672999993199,1154,42,113,27096,01217072,4211327096,Fox,Fox township,44,T1,G4040, , , ,A,100641078.000000000000000,235868.000000000000000,+41.5354432,-076.7523222,62287.543112500003190,46614.406178591489152,100904858.584755510091782
3981,1401,42,113,960200,42113960200,9602,Census Tract 9602,G5020,S,719735760.000000000000000,2660157.000000000000000,+41.4294085,-076.5786702,195737.634672999993199,1155,42,113,34840,01217073,4211334840,Hillsgrove,Hillsgrove township,44,T1,G4040, , , ,A,73840565.000000000000000,48837.000000000000000,+41.4411559,-076.6805206,50651.023780099996657,37950.737476934380538,73905172.675355568528175
3982,1401,42,113,960200,42113960200,9602,Census Tract 9602,G5020,S,719735760.000000000000000,2660157.000000000000000,+41.4294085,-076.5786702,195737.634672999993199,1158,42,113,70560,01217075,4211370560,Shrewsbury,Shrewsbury township,44,T1,G4040, , , ,A,122138844.000000000000000,1089911.000000000000000,+41.3897356,-076.6161927,78174.350901700003305,58607.930450455831306,123252219.551053285598755
3983,1595,42,081,010300,42081010300,103,Census Tract 103,G5020,S,139371481.000000000000000,1245775.000000000000000,+41.2782504,-077.2088438,75875.138267999995151,1466,42,081,67616,01215426,4208167616,Salladasburg,Salladasburg borough,21,C5,G4040, , , ,F,2013461.000000000000000,32676.000000000000000,+41.2806750,-077.2317781,8895.426821139999447,6680.862076918893763,2046393.466641647974029
3984,1595,42,081,010300,42081010300,103,Census Tract 103,G5020,S,139371481.000000000000000,1245775.000000000000000,+41.2782504,-077.2088438,75875.138267999995151,1497,42,081,60128,01216768,4208160128,Piatt,Piatt township,44,T1,G4040, , , ,A,25309045.000000000000000,828360.000000000000000,+41.2343410,-077.2110515,33346.834936799998104,25078.303290168154490,26140052.218996461480856
3985,1595,42,081,010300,42081010300,103,Census Tract 103,G5020,S,139371481.000000000000000,1245775.000000000000000,+41.2782504,-077.2088438,75875.138267999995151,1525,42,081,49280,01216760,4208149280,Mifflin,Mifflin township,44,T1,G4040, , , ,A,71747194.000000000000000,297772.000000000000000,+41.2990554,-077.2482600,56798.110330700001214,42635.195265493646730,72054748.545997008681297
3986,1595,42,081,010300,42081010300,103,Census Tract 103,G5020,S,139371481.000000000000000,1245775.000000000000000,+41.2782504,-077.2088438,75875.138267999995151,1625,42,081,14872,01216745,4208114872,Cogan House,Cogan House township,44,T1,G4040, , , ,A,181086817.000000000000000,176286.000000000000000,+41.4013358,-077.1367375,87981.557601900000009,404.153044774178056,201.800951033531788
3987,1595,42,081,010300,42081010300,103,Census Tract 103,G5020,S,139371481.000000000000000,1245775.000000000000000,+41.2782504,-077.2088438,75875.138267999995151,1632,42,081,02656,01216738,4208102656,Anthony,Anthony township,44,T1,G4040, , , ,A,40301580.000000000000000,86967.000000000000000,+41.2899448,-077.1700400,39028.275656099998741,29298.920184401653387,40394049.948338061571121
3988,1596,42,081,010400,42081010400,104,Census Tract 104,G5020,S,178536130.000000000000000,1438877.000000000000000,+41.3677619,-077.0648144,106896.151616000002832,1529,42,081,45584,01216756,4208145584,Lycoming,Lycoming township,44,T1,G4040, , , ,A,39302287.000000000000000,279720.000000000000000,+41.3123207,-077.1049196,41569.926864599998225,31225.879381358816318,39587692.991499379277229
3989,1596,42,081,010400,42081010400,104,Census Tract 104,G5020,S,178536130.000000000000000,1438877.000000000000000,+41.3677619,-077.0648144,106896.151616000002832,1564,42,081,42944,01216753,4208142944,Lewis,Lewis township,44,T1,G4040, , , ,A,96064243.000000000000000,908605.000000000000000,+41.4245946,-077.0522029,64557.356768500001635,48395.866851918093744,96992300.003976523876190
3990,1596,42,081,010400,42081010400,104,Census Tract 104,G5020,S,178536130.000000000000000,1438877.000000000000000,+41.3677619,-077.0648144,106896.151616000002832,1595,42,081,33944,01216751,4208133944,Hepburn,Hepburn township,44,T1,G4040, , , ,A,43169308.000000000000000,250552.000000000000000,+41.3230639,-077.0343219,37201.893476500001270,27937.420004960331426,43426472.314409375190735
3991,1596,42,081,010400,42081010400,104,Census Tract 104,G5020,S,178536130.000000000000000,1438877.000000000000000,+41.3677619,-077.0648144,106896.151616000002832,1596,42,081,28352,01216750,4208128352,Gamble,Gamble township,44,T1,G4040, , , ,A,116452533.000000000000000,2105821.000000000000000,+41.3685288,-076.9469301,74794.951227099998505,104.698932609142858,291.752798518183795
3992,1597,42,081,011400,42081011400,114,Census Tract 114,G5020,S,81100170.000000000000000,3557841.000000000000000,+41.2008675,-077.0585728,85981.945973199995933,1463,42,081,75544,01216773,4208175544,Susquehanna,Susquehanna township,44,T1,G4040, , , ,A,17008956.000000000000000,1586150.000000000000000,+41.2058145,-077.1340957,28158.615016399999149,21194.282618921672110,18596876.519762244075537
3993,1597,42,081,011400,42081011400,114,Census Tract 114,G5020,S,81100170.000000000000000,3557841.000000000000000,+41.2008675,-077.0585728,85981.945973199995933,1464,42,081,72648,01215427,4208172648,South Williamsport,South Williamsport borough,21,C5,G4040, , , ,F,4886331.000000000000000,712672.000000000000000,+41.2293883,-077.0004752,16093.180699500000628,495.731354722829167,4504.814317531890993
3994,1597,42,081,011400,42081011400,114,Census Tract 114,G5020,S,81100170.000000000000000,3557841.000000000000000,+41.2008675,-077.0585728,85981.945973199995933,1631,42,081,03072,01216739,4208103072,Armstrong,Armstrong township,44,T1,G4040, , , ,A,64086710.000000000000000,1971691.000000000000000,+41.1934849,-077.0213490,61554.987072000003536,46306.890807707408385,66064441.738352522253990
3995,1621,42,081,010200,42081010200,102,Census Tract 102,G5020,S,626695568.000000000000000,5634965.000000000000000,+41.3898793,-077.4230982,160043.131219000002602,1460,42,081,81576,01216776,4208181576,Watson,Watson township,44,T1,G4040, , , ,A,59656795.000000000000000,1007073.000000000000000,+41.2608930,-077.3496128,48813.887541999996756,36704.431710991455475,60670825.431338511407375
3996,1621,42,081,010200,42081010200,102,Census Tract 102,G5020,S,626695568.000000000000000,5634965.000000000000000,+41.3898793,-077.4230982,160043.131219000002602,1528,42,081,46184,01216757,4208146184,McHenry,McHenry township,44,T1,G4040, , , ,A,197410283.000000000000000,1238760.000000000000000,+41.4026866,-077.4525355,88850.752938799996627,66620.774353099594009,198688201.711151361465454
3997,1621,42,081,010200,42081010200,102,Census Tract 102,G5020,S,626695568.000000000000000,5634965.000000000000000,+41.3898793,-077.4230982,160043.131219000002602,1601,42,081,17696,01216746,4208117696,Cummings,Cummings township,44,T1,G4040, , , ,A,179669896.000000000000000,1609185.000000000000000,+41.3509162,-077.3333210,82667.077924099998199,62063.504679838581069,181307681.147988647222519
3998,1621,42,081,010200,42081010200,102,Census Tract 102,G5020,S,626695568.000000000000000,5634965.000000000000000,+41.3898793,-077.4230982,160043.131219000002602,1628,42,081,09280,01216742,4208109280,Brown,Brown township,44,T1,G4040, , , ,A,189958594.000000000000000,1779947.000000000000000,+41.5106883,-077.4964514,83547.824013799996465,62590.708356151793851,191787257.853172272443771
3999,1622,42,081,010100,42081010100,101,Census Tract 101,G5020,S,678192245.000000000000000,4760257.000000000000000,+41.4821357,-077.1141255,206229.914335999987088,1495,42,081,60328,01216769,4208160328,Pine,Pine township,44,T1,G4040, , , ,A,193584324.000000000000000,850211.000000000000000,+41.4775378,-077.2705433,78444.481685199993080,58745.573452028038446,194481549.801565825939178
4000,1622,42,081,010100,42081010100,101,Census Tract 101,G5020,S,678192245.000000000000000,4760257.000000000000000,+41.4821357,-077.1141255,206229.914335999987088,1526,42,081,46352,01216759,4208146352,McNett,McNett township,44,T1,G4040, , , ,A,86875250.000000000000000,968322.000000000000000,+41.5479392,-076.8586571,77123.590956200001528,57710.482573896530084,87868690.391380444169044
4001,1622,42,081,010100,42081010100,101,Census Tract 101,G5020,S,678192245.000000000000000,4760257.000000000000000,+41.4821357,-077.1141255,206229.914335999987088,1527,42,081,46208,01216758,4208146208,McIntyre,McIntyre township,44,T1,G4040, , , ,A,120703445.000000000000000,2217322.000000000000000,+41.5073752,-076.9761805,80456.224722300001304,60268.844193286393420,122952652.390876248478889
4002,1622,42,081,010100,42081010100,101,Census Tract 101,G5020,S,678192245.000000000000000,4760257.000000000000000,+41.4821357,-077.1141255,206229.914335999987088,1567,42,081,37408,01216720,4208137408,Jackson,Jackson township,44,T1,G4040, , , ,A,95942610.000000000000000,548116.000000000000000,+41.5139310,-077.1123731,56427.637585500000569,42267.049801812252554,96516394.925208240747452
4003,1622,42,081,010100,42081010100,101,Census Tract 101,G5020,S,678192245.000000000000000,4760257.000000000000000,+41.4821357,-077.1141255,206229.914335999987088,1625,42,081,14872,01216745,4208114872,Cogan House,Cogan House township,44,T1,G4040, , , ,A,181086817.000000000000000,176286.000000000000000,+41.4013358,-077.1367375,87981.557601900000009,65969.337983777761110,181299565.100011974573135
4004,1623,42,081,010500,42081010500,105,Census Tract 105,G5020,S,440071608.000000000000000,4988012.000000000000000,+41.3901924,-076.8778634,139974.387152999988757,1462,42,081,79024,01216774,4208179024,Upper Fairfield,Upper Fairfield township,44,T1,G4040, , , ,A,46524379.000000000000000,402745.000000000000000,+41.3102304,-076.8667595,39271.683282300000428,29499.194171644310700,46933831.628277122974396
4005,1623,42,081,010500,42081010500,105,Census Tract 105,G5020,S,440071608.000000000000000,4988012.000000000000000,+41.3901924,-076.8778634,139974.387152999988757,1468,42,081,61640,01216770,4208161640,Plunketts Creek,Plunketts Creek township,44,T1,G4040, , , ,A,138691051.000000000000000,1362080.000000000000000,+41.3669111,-076.8107170,85642.346523300002445,64238.198001301789191,140079136.597699344158173
4006,1623,42,081,010500,42081010500,105,Census Tract 105,G5020,S,440071608.000000000000000,4988012.000000000000000,+41.3901924,-076.8778634,139974.387152999988757,1596,42,081,28352,01216750,4208128352,Gamble,Gamble township,44,T1,G4040, , , ,A,116452533.000000000000000,2105821.000000000000000,+41.3685288,-076.9469301,74794.951227099998505,56129.333120083370886,118579890.187238976359367
4007,1623,42,081,010500,42081010500,105,Census Tract 105,G5020,S,440071608.000000000000000,4988012.000000000000000,+41.3901924,-076.8778634,139974.387152999988757,1599,42,081,22880,01216747,4208122880,Eldred,Eldred township,44,T1,G4040, , , ,A,36863302.000000000000000,284498.000000000000000,+41.3210972,-076.9667141,33675.189574800002447,25290.429648462319165,37153357.012193292379379
4008,1623,42,081,010500,42081010500,105,Census Tract 105,G5020,S,440071608.000000000000000,4988012.000000000000000,+41.3901924,-076.8778634,139974.387152999988757,1627,42,081,11560,01216743,4208111560,Cascade,Cascade township,44,T1,G4040, , , ,A,101540635.000000000000000,832868.000000000000000,+41.4579390,-076.8736540,66299.016579200004344,49674.072294536148547,102396743.678199842572212
4009,1624,42,081,010900,42081010900,109,Census Tract 109,G5020,S,31430791.000000000000000,567753.000000000000000,+41.2599590,-076.8774897,32622.801730099999986,1598,42,081,24592,01216748,4208124592,Fairfield,Fairfield township,44,T1,G4040, , , ,A,31430791.000000000000000,567753.000000000000000,+41.2599590,-076.8774897,32622.801730099999986,24519.944216876949213,32002318.609497968107462
4010,1625,42,081,010600,42081010600,106,Census Tract 106,G5020,S,296024179.000000000000000,1850067.000000000000000,+41.2481819,-076.6139515,105569.354397999995854,1465,42,081,70552,01216772,4208170552,Shrewsbury,Shrewsbury township,44,T1,G4040, , , ,A,48322044.000000000000000,236023.000000000000000,+41.3158852,-076.6802844,46418.461873699998250,34843.023795707777026,48565509.690998621284962
4011,1625,42,081,010600,42081010600,106,Census Tract 106,G5020,S,296024179.000000000000000,1850067.000000000000000,+41.2481819,-076.6139515,105569.354397999995854,1496,42,081,60136,01215425,4208160136,Picture Rocks,Picture Rocks borough,21,C5,G4040, , , ,F,2523804.000000000000000,69986.000000000000000,+41.2776768,-076.7060760,10336.031967099999747,6741.448761916613876,1688056.742622766410932
4012,1625,42,081,010600,42081010600,106,Census Tract 106,G5020,S,296024179.000000000000000,1850067.000000000000000,+41.2481819,-076.6139515,105569.354397999995854,1498,42,081,58848,01216767,4208158848,Penn,Penn township,44,T1,G4040, , , ,A,68065449.000000000000000,795770.000000000000000,+41.2794158,-076.6430055,52367.652819599999930,39340.923489371503820,68869975.075554177165031
4013,1625,42,081,010600,42081010600,106,Census Tract 106,G5020,S,296024179.000000000000000,1850067.000000000000000,+41.2481819,-076.6139515,105569.354397999995854,1521,42,081,50936,01216762,4208150936,Moreland,Moreland township,44,T1,G4040, , , ,A,61937787.000000000000000,344230.000000000000000,+41.1947530,-076.6499265,44681.388084899997921,33605.480122319073416,62287462.137051925063133
4014,1625,42,081,010600,42081010600,106,Census Tract 106,G5020,S,296024179.000000000000000,1850067.000000000000000,+41.2481819,-076.6139515,105569.354397999995854,1565,42,081,38448,01216752,4208138448,Jordan,Jordan township,44,T1,G4040, , , ,A,54112844.000000000000000,88142.000000000000000,+41.2431741,-076.5269420,46292.319782200000191,34788.945902325540374,54206978.745141677558422
4015,1625,42,081,010600,42081010600,106,Census Tract 106,G5020,S,296024179.000000000000000,1850067.000000000000000,+41.2481819,-076.6139515,105569.354397999995854,1597,42,081,27432,01216749,4208127432,Franklin,Franklin township,44,T1,G4040, , , ,A,61934273.000000000000000,349844.000000000000000,+41.2284299,-076.5941727,57901.920209299998533,43506.286115831324423,62290661.609144777059555
4016,1626,42,081,010700,42081010700,107,Census Tract 107,G5020,S,82930333.000000000000000,462745.000000000000000,+41.2711469,-076.7467172,64952.285525599996618,1436,42,081,85984,01216777,4208185984,Wolf,Wolf township,44,T1,G4040, , , ,A,50838998.000000000000000,383981.000000000000000,+41.2560442,-076.7300089,59467.284660400000575,44657.771991528999934,51229141.947036184370518
4017,1626,42,081,010700,42081010700,107,Census Tract 107,G5020,S,82930333.000000000000000,462745.000000000000000,+41.2711469,-076.7467172,64952.285525599996618,1496,42,081,60136,01215425,4208160136,Picture Rocks,Picture Rocks borough,21,C5,G4040, , , ,F,2523804.000000000000000,69986.000000000000000,+41.2776768,-076.7060760,10336.031967099999747,5546.648713764425338,906067.151715595391579
4018,1626,42,081,010700,42081010700,107,Census Tract 107,G5020,S,82930333.000000000000000,462745.000000000000000,+41.2711469,-076.7467172,64952.285525599996618,1524,42,081,49568,01216761,4208149568,Mill Creek,Mill Creek township,44,T1,G4040, , , ,A,29549058.000000000000000,44836.000000000000000,+41.2998109,-076.7943596,30287.694816899998841,22743.925817178915167,29598111.791699070483446
